First.Author,Year,Initial.Definition,Model.use,lab.OR.field,treatment,Kingdom,species.i,species.j,comp_outcome,Definition,ND,FD,Condition,Interaction
Narwani,2013,Carroll,None,lab,Control,Phytoplankton,Chlorella sorokiniana,Staurastrum punctulatum,1,Zhao,0.059320678,NA,Competitive Exclusion,NA
Narwani,2013,Carroll,None,lab,Control,Phytoplankton,Coelastrum microporum,Cosmarium turpinii,1,Zhao,0.102472348,NA,Competitive Exclusion,NA
Narwani,2013,Carroll,None,lab,Control,Phytoplankton,Coelastrum microporum,Scenedesmus acuminatus,1,Zhao,0.0482871,NA,Competitive Exclusion,NA
Narwani,2013,Carroll,None,lab,Control,Phytoplankton,Coelastrum microporum,Selenastrum capricornutum,1,Zhao,0.050771699000000003,NA,Competitive Exclusion,NA
Narwani,2013,Carroll,None,lab,Control,Phytoplankton,Coelastrum microporum,Tetraedron minimum.,1,Zhao,0.083174765,NA,Competitive Exclusion,NA
Narwani,2013,Carroll,None,lab,Control,Phytoplankton,Cosmarium turpinii,Elakatothrix viridis,1,Zhao,0.098112636,NA,Competitive Exclusion,NA
Narwani,2013,Carroll,None,lab,Control,Phytoplankton,Cosmarium turpinii,Tetraedron minimum.,1,Zhao,-2.34797e-4,NA,Competitive Exclusion,NA
Narwani,2013,Carroll,None,lab,Control,Phytoplankton,Elakatothrix viridis,Selenastrum capricornutum,1,Zhao,0.0190877,NA,Competitive Exclusion,NA
Narwani,2013,Carroll,None,lab,Control,Phytoplankton,Elakatothrix viridis,Staurastrum punctulatum,1,Zhao,0.082781244,NA,Competitive Exclusion,NA
Narwani,2013,Carroll,None,lab,Control,Phytoplankton,Scenedesmus acuminatus,Staurastrum punctulatum,1,Zhao,0.051103128,NA,Competitive Exclusion,NA
Narwani,2013,Carroll,None,lab,Control,Phytoplankton,Selenastrum capricornutum,Staurastrum punctulatum,1,Zhao,-0.018743643,NA,Competitive Exclusion,NA
Narwani,2013,Carroll,None,lab,Control,Phytoplankton,Selenastrum capricornutum,Tetraedron minimum.,1,Zhao,-0.02223712,NA,Competitive Exclusion,NA
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Chlorella,Closteriopsis,1,Zhao,0.078333333,NA,Competitive Exclusion,NA
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Chlorella,Cosmarium,1,Zhao,0.111166667,NA,Competitive Exclusion,NA
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Chlorella,Pandorina,1,Zhao,0.195166667,NA,Competitive Exclusion,NA
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Chlorella,Staurastrum,1,Zhao,0.228833334,NA,Competitive Exclusion,NA
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Closteriopsis,Cosmarium,1,Zhao,0.222666667,NA,Competitive Exclusion,NA
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Closteriopsis,Staurastrum,1,Zhao,0.179833334,NA,Competitive Exclusion,NA
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Cosmarium,Pandorina,1,Zhao,0.003,NA,Competitive Exclusion,NA
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Cosmarium,Scenedesmus,1,Zhao,0.522666667,NA,Competitive Exclusion,NA
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Cosmarium,Selenastrum,1,Zhao,0.054833333,NA,Competitive Exclusion,NA
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Cosmarium,Tetraedron,1,Zhao,-0.0095,NA,Competitive Exclusion,NA
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Pandorina,Selenastrum,1,Zhao,0.377,NA,Competitive Exclusion,NA
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Scenedesmus,Staurastrum,1,Zhao,0.152833334,NA,Competitive Exclusion,NA
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Selenastrum,Staurastrum,1,Zhao,0.016166666,NA,Competitive Exclusion,NA
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Cm,Axenic,0,Zhao,NA,NA,Competitive Exclusion,NA
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Cm,Axenic,0,Zhao,NA,NA,Competitive Exclusion,NA
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Cm,Axenic,0,Zhao,NA,NA,Competitive Exclusion,NA
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Cm,Xenic,0,Zhao,NA,NA,Competitive Exclusion,NA
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Cm,Xenic,0,Zhao,NA,NA,Competitive Exclusion,NA
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Cm,Xenic,0,Zhao,NA,NA,Competitive Exclusion,NA
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Cm,Axenic,0,Zhao,NA,NA,Competitive Exclusion,NA
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Cm,Axenic,0,Zhao,NA,NA,Competitive Exclusion,NA
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Cm,Axenic,0,Zhao,NA,NA,Competitive Exclusion,NA
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Cm,Xenic,0,Zhao,NA,NA,Competitive Exclusion,NA
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Cm,Xenic,0,Zhao,NA,NA,Competitive Exclusion,NA
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Cm,Xenic,0,Zhao,NA,NA,Competitive Exclusion,NA
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Cm,Axenic,0,Zhao,NA,NA,Competitive Exclusion,NA
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Cm,Axenic,0,Zhao,NA,NA,Competitive Exclusion,NA
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Cm,Axenic,0,Zhao,NA,NA,Competitive Exclusion,NA
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Cm,Xenic,0,Zhao,NA,NA,Competitive Exclusion,NA
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Cm,Xenic,0,Zhao,NA,NA,Competitive Exclusion,NA
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Cm,Xenic,0,Zhao,NA,NA,Competitive Exclusion,NA
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Mm,Axenic,0,Zhao,NA,NA,Competitive Exclusion,NA
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Mm,Axenic,0,Zhao,NA,NA,Competitive Exclusion,NA
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Mm,Axenic,0,Zhao,NA,NA,Competitive Exclusion,NA
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Mm,Xenic,0,Zhao,NA,NA,Competitive Exclusion,NA
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Mm,Xenic,0,Zhao,NA,NA,Competitive Exclusion,NA
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Mm,Xenic,0,Zhao,NA,NA,Competitive Exclusion,NA
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Mm,Axenic,0,Zhao,NA,NA,Competitive Exclusion,NA
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Mm,Axenic,0,Zhao,NA,NA,Competitive Exclusion,NA
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Mm,Xenic,0,Zhao,NA,NA,Competitive Exclusion,NA
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Mm,Xenic,0,Zhao,NA,NA,Competitive Exclusion,NA
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Mm,Xenic,0,Zhao,NA,NA,Competitive Exclusion,NA
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Sa,Axenic,0,Zhao,NA,NA,Competitive Exclusion,NA
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Sa,Axenic,0,Zhao,NA,NA,Competitive Exclusion,NA
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Sa,Axenic,0,Zhao,NA,NA,Competitive Exclusion,NA
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Sa,Xenic,0,Zhao,NA,NA,Competitive Exclusion,NA
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Sa,Xenic,0,Zhao,NA,NA,Competitive Exclusion,NA
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Sa,Xenic,0,Zhao,NA,NA,Competitive Exclusion,NA
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Sa,Axenic,0,Zhao,NA,NA,Competitive Exclusion,NA
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Sa,Axenic,0,Zhao,NA,NA,Competitive Exclusion,NA
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Sa,Xenic,0,Zhao,NA,NA,Competitive Exclusion,NA
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Sa,Xenic,0,Zhao,NA,NA,Competitive Exclusion,NA
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Sa,Xenic,0,Zhao,NA,NA,Competitive Exclusion,NA
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Sa,Axenic,0,Zhao,NA,NA,Competitive Exclusion,NA
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Sa,Axenic,0,Zhao,NA,NA,Competitive Exclusion,NA
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Sa,Axenic,0,Zhao,NA,NA,Competitive Exclusion,NA
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Sa,Xenic,0,Zhao,NA,NA,Competitive Exclusion,NA
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Sa,Xenic,0,Zhao,NA,NA,Competitive Exclusion,NA
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Sa,Xenic,0,Zhao,NA,NA,Competitive Exclusion,NA
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Sc,Axenic,0,Zhao,NA,NA,Competitive Exclusion,NA
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Sc,Axenic,0,Zhao,NA,NA,Competitive Exclusion,NA
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Sc,Axenic,0,Zhao,NA,NA,Competitive Exclusion,NA
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Sc,Xenic,0,Zhao,NA,NA,Competitive Exclusion,NA
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Sc,Xenic,0,Zhao,NA,NA,Competitive Exclusion,NA
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Sc,Xenic,0,Zhao,NA,NA,Competitive Exclusion,NA
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Sc,Axenic,0,Zhao,NA,NA,Competitive Exclusion,NA
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Sc,Axenic,0,Zhao,NA,NA,Competitive Exclusion,NA
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Sc,Axenic,0,Zhao,NA,NA,Competitive Exclusion,NA
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Sc,Xenic,0,Zhao,NA,NA,Competitive Exclusion,NA
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Sc,Xenic,0,Zhao,NA,NA,Competitive Exclusion,NA
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Sc,Xenic,0,Zhao,NA,NA,Competitive Exclusion,NA
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Sc,Axenic,0,Zhao,NA,NA,Competitive Exclusion,NA
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Sc,Axenic,0,Zhao,NA,NA,Competitive Exclusion,NA
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Sc,Xenic,0,Zhao,NA,NA,Competitive Exclusion,NA
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Sc,Xenic,0,Zhao,NA,NA,Competitive Exclusion,NA
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Sc,Xenic,0,Zhao,NA,NA,Competitive Exclusion,NA
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Mm,Axenic,0,Zhao,NA,NA,Competitive Exclusion,NA
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Mm,Axenic,0,Zhao,NA,NA,Competitive Exclusion,NA
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Mm,Axenic,0,Zhao,NA,NA,Competitive Exclusion,NA
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Mm,Xenic,0,Zhao,NA,NA,Competitive Exclusion,NA
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Mm,Xenic,0,Zhao,NA,NA,Competitive Exclusion,NA
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Mm,Xenic,0,Zhao,NA,NA,Competitive Exclusion,NA
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Cm,Axenic,0,Zhao,NA,NA,Competitive Exclusion,NA
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Cm,Axenic,0,Zhao,NA,NA,Competitive Exclusion,NA
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Cm,Axenic,0,Zhao,NA,NA,Competitive Exclusion,NA
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Cm,Xenic,0,Zhao,NA,NA,Competitive Exclusion,NA
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Cm,Xenic,0,Zhao,NA,NA,Competitive Exclusion,NA
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Cm,Xenic,0,Zhao,NA,NA,Competitive Exclusion,NA
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Cm,Axenic,0,Zhao,NA,NA,Competitive Exclusion,NA
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Cm,Axenic,0,Zhao,NA,NA,Competitive Exclusion,NA
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Cm,Axenic,0,Zhao,NA,NA,Competitive Exclusion,NA
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Cm,Xenic,0,Zhao,NA,NA,Competitive Exclusion,NA
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Cm,Xenic,0,Zhao,NA,NA,Competitive Exclusion,NA
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Cm,Xenic,0,Zhao,NA,NA,Competitive Exclusion,NA
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Cm,Axenic,0,Zhao,NA,NA,Competitive Exclusion,NA
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Cm,Axenic,0,Zhao,NA,NA,Competitive Exclusion,NA
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Cm,Axenic,0,Zhao,NA,NA,Competitive Exclusion,NA
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Cm,Xenic,0,Zhao,NA,NA,Competitive Exclusion,NA
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Cm,Xenic,0,Zhao,NA,NA,Competitive Exclusion,NA
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Cm,Xenic,0,Zhao,NA,NA,Competitive Exclusion,NA
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Mm,Axenic,0,Zhao,NA,NA,Competitive Exclusion,NA
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Mm,Axenic,0,Zhao,NA,NA,Competitive Exclusion,NA
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Mm,Xenic,0,Zhao,NA,NA,Competitive Exclusion,NA
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Mm,Xenic,0,Zhao,NA,NA,Competitive Exclusion,NA
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Mm,Xenic,0,Zhao,NA,NA,Competitive Exclusion,NA
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Mm,Axenic,0,Zhao,NA,NA,Competitive Exclusion,NA
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Mm,Axenic,0,Zhao,NA,NA,Competitive Exclusion,NA
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Mm,Xenic,0,Zhao,NA,NA,Competitive Exclusion,NA
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Mm,Xenic,0,Zhao,NA,NA,Competitive Exclusion,NA
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Mm,Xenic,0,Zhao,NA,NA,Competitive Exclusion,NA
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Sa,Axenic,0,Zhao,NA,NA,Competitive Exclusion,NA
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Sa,Axenic,0,Zhao,NA,NA,Competitive Exclusion,NA
Jia,2020,Carroll,None,lab,,Phytoplankton,M. aeruginosa,R. raciborskii,0,Zhao,NA,NA,Competitive Exclusion,NA
Gallego,2019,Carroll,None,lab,,Phytoplankton,,,0,Zhao,NA,NA,Competitive Exclusion,NA
Gallego,2019,Carroll,None,lab,,Phytoplankton,,,0,Zhao,NA,NA,Competitive Exclusion,NA
Gallego,2019,Carroll,None,lab,,Phytoplankton,,,0,Zhao,NA,NA,Competitive Exclusion,NA
Gallego,2019,Carroll,None,lab,,Phytoplankton,,,0,Zhao,NA,NA,Competitive Exclusion,NA
Gallego,2019,Carroll,None,lab,,Phytoplankton,,,0,Zhao,NA,NA,Competitive Exclusion,NA
Gallego,2019,Carroll,None,lab,,Phytoplankton,,,0,Zhao,NA,NA,Competitive Exclusion,NA
Gallego,2019,Carroll,None,lab,,Phytoplankton,,,0,Zhao,NA,NA,Competitive Exclusion,NA
Gallego,2019,Carroll,None,lab,,Phytoplankton,,,0,Zhao,NA,NA,Competitive Exclusion,NA
Gallego,2019,Carroll,None,lab,,Phytoplankton,,,0,Zhao,NA,NA,Competitive Exclusion,NA
Gallego,2019,Carroll,None,lab,,Phytoplankton,,,0,Zhao,NA,NA,Competitive Exclusion,NA
Gallego,2019,Carroll,None,lab,,Phytoplankton,,,0,Zhao,NA,NA,Competitive Exclusion,NA
Gallego,2019,Carroll,None,lab,,Phytoplankton,,,0,Zhao,NA,NA,Competitive Exclusion,NA
Gallego,2019,Carroll,None,lab,,Phytoplankton,,,0,Zhao,NA,NA,Competitive Exclusion,NA
Gallego,2019,Carroll,None,lab,,Phytoplankton,,,0,Zhao,NA,NA,Competitive Exclusion,NA
Gallego,2019,Carroll,None,lab,,Phytoplankton,,,0,Zhao,NA,NA,Competitive Exclusion,NA
Li,2019,Carroll,None,lab,Control,Bacteria,Vogesella indigofera ,Serratia marcescens,0,Zhao,NA,NA,Competitive Exclusion,NA
Li,2019,Carroll,None,lab,Control,Bacteria,Aeromonas jandaei,Serratia marcescens,0,Zhao,NA,NA,Competitive Exclusion,NA
Li,2019,Carroll,None,lab,Control,Bacteria,Novosphingobium sediminis,Serratia marcescens,0,Zhao,NA,NA,Competitive Exclusion,NA
Li,2019,Carroll,None,lab,Control,Bacteria,Paenibacillus cineris,Serratia marcescens,0,Zhao,NA,NA,Competitive Exclusion,NA
Li,2019,Carroll,None,lab,Control,Bacteria,Novosphingobium sediminicola,Serratia marcescens,0,Zhao,NA,NA,Competitive Exclusion,NA
Li,2019,Carroll,None,lab,Control,Bacteria,Leptothrix discophora,Serratia marcescens,0,Zhao,NA,NA,Competitive Exclusion,NA
Li,2019,Carroll,None,lab,Control,Bacteria,Flectobacillus roseus,Serratia marcescens,0,Zhao,NA,NA,Competitive Exclusion,NA
Li,2019,Carroll,None,lab,Control,Bacteria,Rhodococcus maanshanensis,Serratia marcescens,0,Zhao,NA,NA,Competitive Exclusion,NA
Li,2019,Carroll,None,lab,Control,Bacteria,Vogesella indigofera ,Staphylococcus pasteuri,0,Zhao,NA,NA,Competitive Exclusion,NA
Li,2019,Carroll,None,lab,Control,Bacteria,Aeromonas jandaei,Staphylococcus pasteuri,0,Zhao,NA,NA,Competitive Exclusion,NA
Li,2019,Carroll,None,lab,Control,Bacteria,Novosphingobium sediminis,Staphylococcus pasteuri,0,Zhao,NA,NA,Competitive Exclusion,NA
Li,2019,Carroll,None,lab,Control,Bacteria,Paenibacillus cineris,Staphylococcus pasteuri,0,Zhao,NA,NA,Competitive Exclusion,NA
Li,2019,Carroll,None,lab,Control,Bacteria,Novosphingobium sediminicola,Staphylococcus pasteuri,0,Zhao,NA,NA,Competitive Exclusion,NA
Li,2019,Carroll,None,lab,Control,Bacteria,Leptothrix discophora,Staphylococcus pasteuri,0,Zhao,NA,NA,Competitive Exclusion,NA
Li,2019,Carroll,None,lab,Control,Bacteria,Flectobacillus roseus,Staphylococcus pasteuri,0,Zhao,NA,NA,Competitive Exclusion,NA
Li,2019,Carroll,None,lab,Control,Bacteria,Rhodococcus maanshanensis,Staphylococcus pasteuri,0,Zhao,NA,NA,Competitive Exclusion,NA
Li,2019,Carroll,None,lab,Control,Bacteria,Vogesella indigofera ,Bacillus cereus,0,Zhao,NA,NA,Competitive Exclusion,NA
Li,2019,Carroll,None,lab,Control,Bacteria,Aeromonas jandaei,Bacillus cereus,0,Zhao,NA,NA,Competitive Exclusion,NA
Li,2019,Carroll,None,lab,Control,Bacteria,Novosphingobium sediminis,Bacillus cereus,0,Zhao,NA,NA,Competitive Exclusion,NA
Li,2019,Carroll,None,lab,Control,Bacteria,Paenibacillus cineris,Bacillus cereus,0,Zhao,NA,NA,Competitive Exclusion,NA
Li,2019,Carroll,None,lab,Control,Bacteria,Novosphingobium sediminicola,Bacillus cereus,0,Zhao,NA,NA,Competitive Exclusion,NA
Li,2019,Carroll,None,lab,Control,Bacteria,Leptothrix discophora,Bacillus cereus,0,Zhao,NA,NA,Competitive Exclusion,NA
Li,2019,Carroll,None,lab,Control,Bacteria,Flectobacillus roseus,Bacillus cereus,0,Zhao,NA,NA,Competitive Exclusion,NA
Li,2019,Carroll,None,lab,Control,Bacteria,Rhodococcus maanshanensis,Bacillus cereus,0,Zhao,NA,NA,Competitive Exclusion,NA
Tan,2016,Carroll,None,lab,Control,Bacteria,Pseudomonas fluorescens SBW25,Aerogenes hydrophilia,0,Zhao,NA,NA,Competitive Exclusion,NA
Tan,2016,Carroll,None,lab,Control,Bacteria,Pseudomonas fluorescens SBW25,Bacillus cereus,0,Zhao,NA,NA,Competitive Exclusion,NA
Tan,2016,Carroll,None,lab,Control,Bacteria,Pseudomonas fluorescens SBW25,Bacillus pumilus,0,Zhao,NA,NA,Competitive Exclusion,NA
Tan,2016,Carroll,None,lab,Control,Bacteria,Pseudomonas fluorescens SBW25,control,0,Zhao,NA,NA,Competitive Exclusion,NA
Tan,2016,Carroll,None,lab,Control,Bacteria,Pseudomonas fluorescens SBW25,Pseudomonas fluorescens,0,Zhao,NA,NA,Competitive Exclusion,NA
Tan,2016,Carroll,None,lab,Control,Bacteria,Pseudomonas fluorescens SBW25,Pseudomonas putida,0,Zhao,NA,NA,Competitive Exclusion,NA
Tan,2016,Carroll,None,lab,Control,Bacteria,Pseudomonas fluorescens SBW25,Serratia marcescens,0,Zhao,NA,NA,Competitive Exclusion,NA
Zhao,2016,Zhao,None,lab,ancestral strains,Bacteria,A,ancestral strains,0,Zhao,-2.9189,0.0416,Competitive Exclusion,NA
Zhao,2016,Zhao,None,lab,ancestral strains,Bacteria,B,ancestral strains,0,Zhao,-1.7585,0.0987,Competitive Exclusion,NA
Zhao,2016,Zhao,None,lab,ancestral strains,Bacteria,C,ancestral strains,0,Zhao,-2.9097,0.2249,Competitive Exclusion,NA
Zhao,2016,Zhao,None,lab,ancestral strains,Bacteria,D,ancestral strains,0,Zhao,-2.8909,0.1383,Competitive Exclusion,NA
Zhao,2016,Zhao,None,lab,ancestral strains,Bacteria,E,ancestral strains,0,Zhao,-2.3029,0.1503,Competitive Exclusion,NA
Zhao,2016,Zhao,None,lab,sym,Bacteria,A,AS1,0,Zhao,-1.8233,0.101170219,Competitive Exclusion,NA
Zhao,2016,Zhao,None,lab,sym,Bacteria,A,AS2,0,Zhao,-2.1365,0.047504598,Competitive Exclusion,NA
Zhao,2016,Zhao,None,lab,sym,Bacteria,A,AS3,0,Zhao,-2.0398,0.054934798,Competitive Exclusion,NA
Zhao,2016,Zhao,None,lab,sym,Bacteria,A,AS4,0,Zhao,-2.4847,0.17518047,Competitive Exclusion,NA
Zhao,2016,Zhao,None,lab,sym,Bacteria,A,AS5,0,Zhao,-2.3664,0.005710149,Competitive Exclusion,NA
Zhao,2016,Zhao,None,lab,sym,Bacteria,A,AS6,0,Zhao,-2.6087,0.076325377,Competitive Exclusion,NA
Zhao,2016,Zhao,None,lab,allo,Bacteria,A,AA1,0,Zhao,-0.7733,0.150365992,Competitive Exclusion,NA
Zhao,2016,Zhao,None,lab,allo,Bacteria,A,AA2,0,Zhao,-2.1492,0.101878684,Competitive Exclusion,NA
Zhao,2016,Zhao,None,lab,allo,Bacteria,A,AA3,0,Zhao,-1.6047,0.198153134,Competitive Exclusion,NA
Zhao,2016,Zhao,None,lab,allo,Bacteria,A,AA4,0,Zhao,-2.3565,0.194786258,Competitive Exclusion,NA
Zhao,2016,Zhao,None,lab,allo,Bacteria,A,AA5,0,Zhao,-1.0795,0.07036153,Competitive Exclusion,NA
Zhao,2016,Zhao,None,lab,allo,Bacteria,A,AA6,0,Zhao,-1.6942,0.063001653,Competitive Exclusion,NA
Zhao,2016,Zhao,None,lab,sym,Bacteria,B,BS1,0,Zhao,-1.6783,0.306655523,Competitive Exclusion,NA
Zhao,2016,Zhao,None,lab,sym,Bacteria,B,BS2,0,Zhao,-3.1935,0.066247761,Competitive Exclusion,NA
Zhao,2016,Zhao,None,lab,sym,Bacteria,B,BS3,0,Zhao,-3.201,0.299568841,Competitive Exclusion,NA
Zhao,2016,Zhao,None,lab,sym,Bacteria,B,BS4,0,Zhao,-3.3911,0.29884255,Competitive Exclusion,NA
Zhao,2016,Zhao,None,lab,sym,Bacteria,B,BS5,0,Zhao,-4.7949,0.244117265,Competitive Exclusion,NA
Zhao,2016,Zhao,None,lab,sym,Bacteria,B,BS6,0,Zhao,-2.8666,0.352266334,Competitive Exclusion,NA
Zhao,2016,Zhao,None,lab,allo,Bacteria,B,BA1,0,Zhao,-1.5991,0.154649923,Competitive Exclusion,NA
Zhao,2016,Zhao,None,lab,allo,Bacteria,B,BA2,0,Zhao,-1.6734,0.066616653,Competitive Exclusion,NA
Zhao,2016,Zhao,None,lab,allo,Bacteria,B,BA3,0,Zhao,-2.3994,0.115019671,Competitive Exclusion,NA
Zhao,2016,Zhao,None,lab,allo,Bacteria,B,BA4,0,Zhao,-1.4408,0.014782016,Competitive Exclusion,NA
Zhao,2016,Zhao,None,lab,allo,Bacteria,B,BA5,0,Zhao,-1.3657,0.293901102,Competitive Exclusion,NA
Zhao,2016,Zhao,None,lab,allo,Bacteria,B,BA6,0,Zhao,-2.2036,0.132559049,Competitive Exclusion,NA
Zhao,2016,Zhao,None,lab,sym,Bacteria,C,CS1,0,Zhao,-2.116,0.444979126,Competitive Exclusion,NA
Zhao,2016,Zhao,None,lab,sym,Bacteria,C,CS2,0,Zhao,-2.5638,0.419838592,Competitive Exclusion,NA
Zhao,2016,Zhao,None,lab,sym,Bacteria,C,CS3,0,Zhao,-2.7435,0.309203859,Competitive Exclusion,NA
